Tab Names,,"Snapshot 1 | Sheet: KCP-109-C | Wednesday, February 11, 2026  11:08:24 PM",,,,,,,,,,,,,,,,,,,,,
KCP-109-C,,Oxide,Concentration,,,Iteration,Synthetic SiO2 Value,Synthetic TiO2 Value,Synthetic Al2O3 Value,Synthetic FeO Value,Synthetic MnO Value,Synthetic MgO Value,Synthetic CaO Value,Synthetic Na2O Value,Synthetic K2O Value,Synthetic P2O5 Value,,,,,,,
,,,,,,132,74.70347483,0.176063534,12.80186873,0.956733678,0.024952395,0.093173062,1.188781015,2.767949262,5.812167782,0.064365777,,,,,,,
,,,,,,133,76.15401744,0.117060911,13.28392134,1.010658234,0.007670879,0.285847604,0.993404941,2.750275546,5.756576916,0.040606397,,,,,,,
,,,,,,134,75.2761887,0.160731761,13.14404069,0.740517028,0.022164802,0.186567357,1.251592376,2.828343106,5.743658705,0.092531774,,,,,,,
,,,,,,135,75.10002759,0.150243163,13.12464419,0.530030849,0.001193771,0.25394208,1.218979906,2.548242479,5.824257513,-0.012473014,,,,,,,
,,,,,,136,75.26319521,0.238001153,13.44377098,0.746955698,-0.003959465,0.271680405,1.264597615,2.826999882,5.812338008,0.013052572,,,,,,,
,,,,,,137,74.97835482,0.140993773,12.98933084,0.831019062,0.001784201,0.079851909,1.107157713,2.995277145,5.818317794,0.00768085,,,,,,,
,,,,,,138,75.97806831,0.143933392,13.16173916,0.931238045,0.003286601,0.112749892,1.216228517,2.748572825,5.777822669,0.000486549,,,,,,,
,,,,,,139,75.67990151,0.144103231,13.08456391,0.927175689,0.029455508,0.222431717,1.139922792,2.680401662,5.828836694,0.021583538,,,,,,,
,,,,,,140,75.52005407,0.15402102,13.446755,0.893765967,0.002695784,0.243771156,1.303884858,2.827523907,5.797895382,0.027139539,,,,,,,
,,,,,,141,75.37110829,0.112798389,13.14736896,0.839120743,0.000935168,0.04449324,1.338084122,2.586109488,5.832417954,0.023011761,,,,,,,
,,,,,,142,75.89358423,0.072120083,13.03738591,0.831606007,0.002228342,0.257517107,1.036763152,2.776880725,5.8656265,0.058227893,,,,,,,
,,,,,,143,75.11676349,0.158388037,12.87962396,0.435126027,0.016077418,0.129653102,1.264478833,2.671900463,5.821923766,0.06726376,,,,,,,
,,,,,,144,75.1076563,0.102328439,13.15827671,0.92766358,0.019419626,0.258868877,1.206647777,2.73590511,5.851568838,0.043202222,,,,,,,
,,,,,,145,75.1652541,0.121426825,12.76595795,1.090904434,0.021157183,0.146406453,1.162612416,2.596995769,5.752977787,0.041435844,,,,,,,
,,,,,,146,75.84741989,0.145426394,12.90795713,0.460425238,0.007746064,0.160190892,1.176848371,2.899376699,5.885082859,0.053632869,,,,,,,
,,,,,,147,75.87793738,0.1174613,12.9984446,0.572624986,0.011323958,0.355892243,1.147013814,2.841720698,5.783327534,0.061762838,,,,,,,
,,,,,,148,75.79266947,0.174868144,12.90073454,1.086085693,0.022969861,0.085339507,1.335505397,2.489608683,5.772978893,0.054363945,,,,,,,
,,,,,,149,75.45170796,0.293062759,13.15279097,1.144192079,0.004533489,0.409795939,1.260781066,2.497260943,5.84213053,0.011963049,,,,,,,
,,,,,,150,75.46725714,0.178228751,13.28078949,0.880509076,0.016551299,0.183645918,1.224313015,2.649452731,5.783910031,0.004517469,,,,,,,
,,,,,,151,75.31480905,0.169640979,13.23469064,0.931830169,0.015837981,0.233726755,1.225303181,2.690856071,5.757305099,0.028754097,,,,,,,
,,,,,,152,75.65509974,0.126481108,13.29300486,0.476634137,0.022794171,0.235092779,1.076805412,2.796298445,5.771674334,0.044458604,,,,,,,
,,,,,,153,74.68001894,0.166320346,13.28086064,0.988347329,0.013797916,0.163707419,1.103606425,2.780367504,5.800723024,-0.017826332,,,,,,,
,,,,,,154,75.22911611,0.162476613,13.04930727,0.704521665,0.022991944,-0.042472542,1.065762503,2.828277968,5.803030325,-0.010063065,,,,,,,
,,,,,,155,75.50517665,0.133893851,12.94886487,0.889512201,0.026454844,0.181975849,1.185544645,2.558219677,5.837898469,0.007984937,,,,,,,
,,,,,,156,75.11102881,0.194717045,12.78333216,0.559128649,-0.010541092,0.225929092,1.119239729,2.793694028,5.878190343,0.06705627,,,,,,,
,,,,,,157,74.84045394,0.173713816,12.90635086,0.651471399,0.003367837,0.290214904,1.230617833,2.584559196,5.827128968,0.002052229,,,,,,,
,,,,,,158,75.39923325,0.098154076,13.25628922,0.678141905,0.027463401,0.180695983,1.257979617,2.814786003,5.812180433,0.042449107,,,,,,,
,,,,,,159,74.99195635,0.142903602,12.88844011,0.840266859,0.005405451,0.173270686,1.116752946,2.437490174,5.823528386,0.068999334,,,,,,,
,,,,,,160,75.51409364,0.120214447,13.04215691,0.855947279,0.027574282,0.067275708,1.256484821,2.743390556,5.834755019,0.065802681,,,,,,,
,,,,,,161,76.07244606,0.145589491,13.1600324,0.771947547,0.022340234,0.255928009,1.156293034,2.872441745,5.886119785,0.063344616,,,,,,,
,,,,,,162,75.89608665,0.125467904,12.75160713,0.732519219,0.008747476,0.134451742,1.049338215,2.716492448,5.824563827,-0.049287351,,,,,,,
,,,,,,163,75.31221362,0.118673154,12.86717105,0.522025947,0.016692563,0.334355147,1.070517361,2.739888036,5.805910957,0.029758806,,,,,,,
,,,,,,164,75.10561082,0.111031955,12.89916359,0.695222928,0.013467296,0.205447494,1.241172727,2.680042921,5.77400769,0.04394897,,,,,,,
,,,,,,165,75.56320377,0.185550534,12.99375136,0.743676585,0.0008809,0.262488091,1.117775968,2.479471306,5.832874984,0.08741659,,,,,,,
,,,,,,166,75.62492625,0.113751478,13.00045601,1.01497157,0.006243816,0.110592846,1.287406699,2.617179743,5.76431543,0.06315812,,,,,,,
,,,,,,167,75.16158194,0.177478623,12.91174731,0.919822182,-0.008132181,0.322398758,1.225627913,2.914675082,5.815747195,0.085517649,,,,,,,
,,,,,,168,75.50001514,0.134855987,13.1707227,0.683230822,0.015614231,0.269859981,1.300880217,2.95875959,5.85294418,0.016562738,,,,,,,
,,,,,,169,75.66942028,0.11863132,12.75283588,0.614778845,0.027024516,0.294198715,1.049454371,2.910637577,5.840890431,0.040194704,,,,,,,
,,,,,,170,74.68660027,0.130415304,12.80356234,0.946674588,0.012680742,0.153518641,1.334878779,2.657047134,5.89224819,0.028562905,,,,,,,
,,,,,,171,75.70093554,0.125105948,12.82337611,0.755996938,0.008116855,0.357369271,1.06609605,2.565302636,5.882239203,0.001432668,,,,,,,
,,,,,,172,75.63838857,0.208481622,12.82306305,0.750344904,-0.003900118,0.268021122,1.201751765,2.466711646,5.828598197,-0.011846691,,,,,,,
,,,,,,173,75.43455341,0.14559247,13.09641312,1.027934131,0.002470581,0.169201701,1.140625035,2.338882918,5.868138358,0.03138021,,,,,,,
,,,,,,174,75.32847606,0.111276173,13.23170223,0.866530529,0.012800942,0.260476777,1.132202896,2.811801712,5.824194515,0.123698271,,,,,,,
,,,,,,175,75.39351179,0.10037918,13.16880755,0.729446223,0.027953513,-0.011507198,1.080832059,2.838836697,5.79651822,0.07432849,,,,,,,
,,,,,,176,75.62409693,0.11501126,12.77524336,0.629135566,-0.006828876,0.140692298,1.28073466,2.920858445,5.801542145,0.065894058,,,,,,,
,,,,,,177,75.93644898,0.072084554,13.03412263,0.874318339,0.015910658,0.410665754,1.033119684,2.719368375,5.838350228,0.000220874,,,,,,,
,,,,,,178,75.6284283,0.127152952,12.96671765,0.741018115,0.02596463,0.208404996,1.193672987,2.897716023,5.776702605,0.022697115,,,,,,,
,,,,,,179,75.09142211,0.080957277,13.14881967,0.578811094,0.015326761,0.286386614,1.194947744,2.767408906,5.858979798,0.010588858,,,,,,,
,,,,,,180,75.59590534,0.120854208,12.89554434,0.772142738,0.01586723,0.184079251,1.285467317,2.594457871,5.793320451,0.009765713,,,,,,,
,,,,,,181,75.41795585,0.106748818,13.25545529,0.78276866,0.007559415,0.213714972,1.139524141,2.499487241,5.763383933,0.046222952,,,,,,,
,,,,,,182,75.51774965,0.237575376,13.19359475,0.505919126,0.009741794,0.066516778,1.279114754,2.945308473,5.764743626,0.058078479,,,,,,,
,,,,,,183,75.50516491,0.137944674,13.24863682,0.635303443,0.019248752,0.260634216,1.232122607,2.813532393,5.786954424,0.047126241,,,,,,,
,,,,,,184,75.66345019,0.075586688,12.88908252,0.774361966,0.020255954,0.207736679,1.213790873,2.752540265,5.84200737,0.019979971,,,,,,,
,,,,,,185,75.25551952,0.18502906,13.01030833,0.672425692,0.01839447,0.223623891,0.876319951,2.779169004,5.820958676,-0.018901559,,,,,,,
,,,,,,186,75.75607279,0.201022661,13.20579201,0.880980823,0.021212475,0.478734142,0.975945706,2.819838683,5.838228156,0.066054067,,,,,,,
,,,,,,187,75.46693978,0.138981816,13.22741627,0.945707271,0.009798828,0.117789562,1.215828428,2.523641808,5.883625471,0.078825216,,,,,,,
,,,,,,188,75.01609732,0.133003695,12.61608391,0.645710243,0.017987338,0.205482766,1.290846995,2.670283181,5.794677866,0.005829081,,,,,,,
,,,,,,189,75.37250025,0.213711462,13.08643759,0.718964699,0.027166319,0.314089879,1.349319706,2.667219351,5.804943644,0.03599578,,,,,,,
,,,,,,190,75.33328988,0.208795534,13.20037045,0.833689591,0.012328818,0.035171407,1.137512261,2.532359909,5.760163721,0.117954121,,,,,,,
,,,,,,191,75.17944748,0.1414831,13.02285208,0.967715026,0.010546116,0.303634573,1.207610115,2.779173641,5.782124204,0.082826689,,,,,,,
,,,,,,192,75.40394162,0.12445921,12.98662149,0.782869881,-0.003688542,0.190766413,1.146974123,2.989902214,5.786287411,0.006888037,,,,,,,
,,,,,,193,75.1484924,0.155208648,13.00710137,1.096615059,0.008383162,0.228289774,1.275357376,2.686908981,5.777344392,0.076413285,,,,,,,
,,,,,,194,75.89128197,0.1377143,13.08578286,1.001084407,-0.00172513,0.183934207,1.286774272,2.758879332,5.806576623,-0.006822766,,,,,,,
,,,,,,195,75.15290274,0.066919449,13.19132296,0.611248979,0.003200492,0.300588995,0.979748471,2.715011024,5.747433518,-0.013167821,,,,,,,
,,,,,,196,75.21360873,0.167372364,13.20117034,0.193734259,0.003919019,0.180112806,1.100811262,2.713307631,5.789893616,0.004725771,,,,,,,
,,,,,,197,75.26864662,0.091724763,12.93106687,0.60441962,-0.002802009,0.185930429,1.085312887,2.74008096,5.823767715,0.053045195,,,,,,,
,,,,,,198,75.16471353,0.132252337,12.80994302,0.676919422,0.031041992,0.374600896,1.338237854,2.792990154,5.777039592,0.024112175,,,,,,,
,,,,,,199,75.65016571,0.123697891,12.85281035,0.764423429,0.024495752,0.204574353,1.141683876,2.741013716,5.818679325,-0.003563987,,,,,,,
,,,,,,200,75.35406165,0.137211098,12.82280628,0.751477981,0.014619477,0.238464069,1.10845703,2.514011496,5.790618884,0.068391363,,,,,,,
,,,,,MEAN,,75.39775937,0.140440072,13.04038143,0.786437358,0.013579594,0.219490144,1.179536014,2.731947283,5.815866551,0.033208543,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,,,,,STDEV.S(),,0.328815496,0.038521917,0.170447039,0.177361556,0.011247463,0.10398105,0.106142386,0.151605036,0.036051881,0.032121848,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,,,,,ST. ERROR,,0.001644077,0.00019261,0.000852235,0.000886808,5.62373E-05,0.000519905,0.000530712,0.000758025,0.000180259,0.000160609,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,"Snapshot 1 | Sheet: KHD-107-A | Wednesday, February 11, 2026  11:08:24 PM",,,,,,,,,,,,,,,,,,,,,
,,Oxide,Concentration,HAL 2-sigma uncertainty,,Iteration,Synthetic SiO2 Value,Synthetic TiO2 Value,Synthetic Al2O3 Value,Synthetic FeO Value,Synthetic MnO Value,Synthetic MgO Value,Synthetic CaO Value,Synthetic Na2O Value,Synthetic K2O Value,Synthetic P2O5 Value,,,,,,,
,,SiO2,75.45385367,0.301739901,,1,75.88397842,-0.031760326,12.92754179,0.941444136,0.027485408,-0.070996567,1.032797631,2.966608489,5.882109232,0.037594489,,,,,,,
,,TiO2,0.091058404,0.081009834,,2,75.55083042,0.08111123,13.13492466,0.53210708,0.016126157,0.735116561,0.929871677,3.012011944,5.978072512,-0.051593603,,,,,,,
,,Al2O3,13.13363444,0.186992386,,3,75.29412545,0.065657984,13.34458116,0.742842024,0.011035463,0.094410301,0.535229062,3.009136362,5.87463645,0.068524159,,,,,,,
,,FeO*,0.803915527,0.2885948,,4,75.5200396,0.161251449,13.228167,0.796564171,0.016486263,-0.342414537,0.914685025,2.770607039,5.925961879,-0.046687107,,,,,,,
,,MnO,0.01580088,0.012342348,,5,74.85971586,0.108441319,13.29741566,1.058667365,0.030480739,0.618567949,0.756934315,3.160181824,5.930468817,0.069242407,,,,,,,
,,MgO,0.094379221,0.423543713,,6,75.26890756,0.00551991,13.02782546,0.891148653,0.030057212,-0.552274163,1.459894521,3.057722619,5.870676526,-0.056826643,,,,,,,
,,CaO,0.956554333,0.206410548,,7,75.6825606,0.083733464,13.26049993,0.933341194,0.019217983,0.190243226,0.825414041,2.778608634,5.908977819,0.16695099,,,,,,,
,,Na2O,2.940475435,0.122268971,,8,75.80384592,-0.036986964,12.88796901,1.025543538,0.014352153,-0.204346567,1.185351206,3.082168537,5.928406033,-0.054508664,,,,,,,
,,K2O,5.908425073,0.030370317,,9,75.30484449,0.166632942,13.39306495,0.754501646,0.018204462,0.349695255,0.978087052,3.033145229,5.920140083,-0.004012517,,,,,,,
,,P2O5,0.028244386,0.051204774,,10,75.29235002,0.017518159,13.18325004,1.130349899,0.0132434,-0.010655693,0.815879175,3.069172271,5.902802638,0.033861842,,,,,,,
,,,,,,11,75.96789286,-0.020141997,12.93734308,0.777679242,0.017023796,0.296293552,1.030471401,2.823244962,5.990748543,0.046452724,,,,,,,
,,,,,,12,75.5594506,0.167271806,13.07292229,1.124287232,0.023802301,0.09818487,1.11023893,2.941233341,5.923929395,-0.049243968,,,,,,,
,,,,,,13,75.30188385,0.111332002,13.23919471,0.393556647,0.042365956,0.426965991,0.809196369,2.895527569,5.905849766,-0.038016785,,,,,,,
,,,,,,14,75.30197597,0.085058579,12.93115034,0.434750812,0.012905624,0.424235207,0.943795808,2.947202617,5.871337717,0.070001322,,,,,,,
,,,,,,15,75.5920895,0.06005064,13.16751033,0.990468589,0.029734483,-0.002699649,1.268143507,2.800160028,5.893159525,0.049441548,,,,,,,
,,,,,,16,75.7006027,0.046095663,13.0901538,0.662178416,0.021603948,0.388515147,1.425081428,2.960630312,5.919080702,-0.029218651,,,,,,,
,,,,,,17,75.14386436,0.116020585,13.11509926,0.043764929,-0.004574114,-0.288986053,1.310360243,2.834952962,5.89349552,0.048955137,,,,,,,
,,,,,,18,75.27259585,-0.025819704,13.22868207,1.348806811,0.019523269,0.434421491,1.308937505,2.935666185,5.906114375,0.076120581,,,,,,,
,,,,,,19,74.71002858,0.108380565,13.40433067,1.260494884,-0.020884128,0.300154784,1.198233305,2.923458337,5.856516408,0.008618886,,,,,,,
,,,,,,20,74.90933206,0.031854144,13.21986388,0.482453466,0.02102129,0.046414712,1.077107291,2.801352111,5.948803161,0.022850914,,,,,,,
,,,,,,21,75.04973718,0.081138106,13.01914509,0.63810481,0.011844258,-0.39215912,0.787929455,3.059760793,5.902124891,0.052198114,,,,,,,
,,,,,,22,75.3983917,-0.000953464,13.12297015,0.736723336,0.018275607,0.030525599,0.943465852,3.070970701,5.89716887,0.018815413,,,,,,,
,,,,,,23,75.11573522,0.143107355,12.74750433,0.863792176,0.017349129,0.381492509,0.925926557,2.86020703,5.848697405,-0.017833394,,,,,,,
,,,,,,24,75.45321407,0.121500698,13.08520117,0.714679613,0.017819396,-0.391256842,0.83038444,2.758069567,5.864576907,0.048433482,,,,,,,
,,,,,,25,75.36124168,0.087831358,13.39435516,0.58987682,0.004334948,0.382783256,0.977897745,2.849507356,5.859434048,0.064867056,,,,,,,
,,,,,,26,75.69917501,0.082670865,13.15083482,0.527723738,-0.010105965,1.067223405,0.944442853,3.072768587,5.885030283,0.039041188,,,,,,,
,,,,,,27,75.46017532,0.067838436,13.41427181,0.702292404,0.033909541,-0.014265183,0.767266093,2.836069188,5.892904967,0.117423337,,,,,,,
,,,,,,28,75.30255321,0.115898647,12.97294319,1.014751626,0.035576743,0.145992253,0.875328222,2.963306632,5.898922561,0.017219281,,,,,,,
,,,,,,29,75.11606341,0.035002748,12.79603252,1.479093833,-0.000241801,-0.504372617,0.694437571,2.614005282,5.898638377,0.008596918,,,,,,,
,,,,,,30,75.31518458,0.087638892,13.19193027,0.601331283,0.013048998,-0.013858779,1.074347724,2.729488991,5.919556918,-0.032499952,,,,,,,
,,,,,,31,75.68281567,-0.047129654,12.95825168,0.951667189,0.020745856,0.113451382,0.822910714,2.942977341,5.898673262,-0.076021822,,,,,,,
,,,,,,32,75.55924154,-0.053352321,13.1304875,1.233344233,0.009633424,0.396415979,1.084239301,2.933614737,5.961068207,0.058421203,,,,,,,
,,,,,,33,75.26218485,0.207425652,13.18753493,0.433599877,0.023400395,-0.307874001,0.889969167,2.877432923,5.874835324,0.002585846,,,,,,,
,,,,,,34,75.50648158,0.051218734,12.91319571,0.505580976,0.009859374,0.345335551,0.86068417,3.065260569,5.87094671,0.049083759,,,,,,,
,,,,,,35,75.60344519,-0.020625544,13.02187963,0.728913166,0.018666069,0.690590969,0.925730917,3.044972957,5.941090608,0.031204227,,,,,,,
,,,,,,36,75.89825049,0.207997786,12.95410181,0.434904188,0.023964041,0.285203612,0.988738831,2.86613433,5.875479872,0.030345072,,,,,,,
,,,,,,37,75.375267,0.091020079,13.08634424,1.052179529,0.028440931,0.044080954,1.204521747,2.891943116,5.918577967,0.095314549,,,,,,,
,,,,,,38,75.54472137,-0.067774593,12.84704203,0.852545272,-0.002309588,0.12614345,0.447923594,2.871503568,5.902591718,-0.066500181,,,,,,,
,,,,,,39,75.34451183,0.117671373,13.17760036,1.284688841,-0.010798945,0.440842634,1.215885829,3.044323643,5.898537397,-0.077853143,,,,,,,
,,,,,,40,75.47486781,0.061607601,13.25319409,0.815866864,0.013672908,-0.373926031,0.743388576,3.043275887,5.927854737,0.007819579,,,,,,,
,,,,,,41,75.60264474,0.101858779,13.18732464,0.791580969,0.008204306,1.215249845,0.949655536,3.041952559,5.857519402,-0.066248219,,,,,,,
,,,,,,42,75.21694145,0.150228062,13.34316671,0.76300369,0.009533282,-0.793679527,0.698813141,2.701421114,5.885509714,0.006044688,,,,,,,
,,,,,,43,74.89370743,0.177612394,13.18867864,1.121622663,0.012914526,0.159812294,1.393054999,3.050184778,5.909964386,-0.048739458,,,,,,,
,,,,,,44,75.58674083,0.23904467,13.17719267,0.826026077,0.031010815,-0.29817502,1.055791242,2.7988043,5.885801336,0.10708162,,,,,,,
,,,,,,45,75.64125181,0.231334308,12.99541539,0.552758285,-0.004950722,-0.039812979,1.134138311,2.864331454,5.949588862,-0.016645162,,,,,,,
,,,,,,46,75.33021429,0.12650634,12.98820625,0.958145939,0.012365599,0.693784822,0.65167723,2.908586941,5.865641875,0.012495926,,,,,,,
,,,,,,47,75.33088139,0.044500805,13.27327015,1.210343824,0.028117687,0.234766236,1.135272037,3.132805667,5.873732527,0.04419135,,,,,,,
,,,,,,48,75.12780969,0.09198015,13.28177074,0.339457016,0.024478141,0.959123253,0.802527121,3.061414871,5.86840297,0.098184289,,,,,,,
,,,,,,49,75.57031867,0.008199378,12.82341252,0.93335065,0.023294344,0.646499379,0.885218131,2.895086993,5.844917434,-0.117616549,,,,,,,
,,,,,,50,75.24802853,0.30101366,12.96624748,0.754996702,0.004391516,0.045507548,0.675539335,2.857534017,5.919408892,0.107304994,,,,,,,
,,,,,,51,75.88084574,0.114101351,12.89061299,0.771137427,0.02079847,0.333630427,1.24566348,2.750302163,5.917417892,0.038592884,,,,,,,
,,,,,,52,75.4673053,0.012395072,13.12736908,0.875952875,0.035562494,-0.043811701,1.20971512,2.989050709,5.909767853,0.088130146,,,,,,,
,,,,,,53,75.26849093,0.193953661,13.03682579,0.713027713,0.023454478,0.952696317,0.765142137,2.983015405,5.916682565,0.079367618,,,,,,,
,,,,,,54,75.25656644,0.109327705,13.06960832,1.086223308,0.026763058,0.644934809,0.996891117,3.206786467,5.920053795,-0.005460349,,,,,,,
,,,,,,55,75.35073789,0.030233802,13.19580671,1.017004252,0.003170627,0.479909222,1.239014234,2.956743588,5.916135814,0.103524211,,,,,,,
,,,,,,56,75.27937587,0.179524502,12.99961144,0.804895661,0.014570117,0.419603039,0.825329622,3.080973594,5.937698237,-0.05452118,,,,,,,
,,,,,,57,75.25648697,0.100548982,13.00901109,0.291534574,0.008588117,0.338484673,1.369141999,2.79343977,5.91159201,0.060683628,,,,,,,
,,,,,,58,75.43486492,-0.081025987,12.82776405,0.778629421,0.00260512,0.635405248,0.792896895,2.996939097,5.890838127,0.033926525,,,,,,,
,,,,,,59,75.08828734,0.031239094,12.908414,1.040269828,0.004291324,0.595568792,1.175185205,3.196512241,5.870943785,-0.007720121,,,,,,,
,,,,,,60,75.72400775,0.046022021,13.04262527,1.485956358,0.024904147,0.109749782,0.80688632,2.915150597,5.947271648,0.065432311,,,,,,,
,,,,,,61,75.66590516,0.121416215,13.16965017,0.497377559,0.026462432,0.535667825,0.967106598,2.89557068,5.856670995,0.043846968,,,,,,,
,,,,,,62,75.28785813,0.150905394,13.32030787,0.84909548,0.023901152,-0.508330903,0.976813905,2.874177978,5.89760569,-0.030014364,,,,,,,
,,,,,,63,75.70301819,0.291764331,12.91995581,1.249030358,0.003883518,0.351871917,0.759535595,2.769420023,5.897309923,-0.009339735,,,,,,,
,,,,,,64,75.48582292,0.195041872,12.66614506,0.591545709,0.007209359,0.568462875,1.088652039,3.154172592,5.871015394,-0.069180046,,,,,,,
,,,,,,65,75.90923467,-0.007309503,13.04620826,0.808183562,0.035164565,0.478121988,0.874515828,3.032218671,5.882843512,0.052748087,,,,,,,
,,,,,,66,74.9777394,0.061468318,12.97867718,0.687975311,0.035153204,-0.582513872,0.801808858,2.874824659,5.912168201,-0.022172535,,,,,,,
,,,,,,67,75.98202176,0.106578985,13.2678967,0.712892024,-0.013997316,0.191962675,1.038414375,2.854654604,5.873598195,0.034301016,,,,,,,
,,,,,,68,75.91028888,0.193607452,12.96747171,0.902728011,0.011226257,0.049884257,1.002950263,2.842531987,5.951644774,0.041148883,,,,,,,
,,,,,,69,75.02946719,-0.112997719,13.00044465,0.387084753,0.039458499,0.292838477,0.751069158,3.210473078,5.931010247,0.018941284,,,,,,,
,,,,,,70,75.16104983,0.185824346,13.20167751,0.40320841,0.024087049,0.682371093,0.942971568,3.019649883,5.924131187,0.072406807,,,,,,,
,,,,,,71,75.40794432,0.0497259,12.91767388,0.66100192,0.005562988,0.415449776,0.952937838,2.829147002,5.87617137,-0.064494533,,,,,,,
,,,,,,72,74.86132584,0.122124306,13.02100797,0.755703168,0.022141643,0.509873088,1.220597586,2.942643745,5.919649644,0.004957843,,,,,,,
,,,,,,73,75.88292901,0.041965285,13.07757723,0.680175386,0.013437412,-0.027547968,1.115317753,3.006335695,5.91678898,0.035024909,,,,,,,
,,,,,,74,75.29454698,0.100192767,13.32907388,1.179500549,0.015078418,-0.255408689,0.764036466,2.81696172,5.88068584,-0.012460916,,,,,,,
,,,,,,75,75.93260484,0.127383067,13.21293054,0.833638921,0.031309924,0.104249217,1.09005452,2.878921324,5.917744471,0.0136475,,,,,,,
,,,,,,76,75.63471066,0.067054027,13.24136299,0.39406214,0.02610162,0.226356573,0.826553057,2.677538085,5.916960023,0.121625597,,,,,,,
,,,,,,77,75.35556592,0.290455345,12.95801971,1.099970028,0.001599815,-0.099453071,0.759706403,3.020605432,5.892776209,0.02596929,,,,,,,
,,,,,,78,75.05088031,0.000479164,12.98350102,0.760186056,0.027987508,-0.092962098,0.569686569,2.806931018,5.914540685,-0.03735497,,,,,,,
,,,,,,79,75.96630355,-0.082003848,13.35461422,0.93799159,0.016111797,0.493404107,0.933482821,3.036069235,5.944395144,0.008839449,,,,,,,
,,,,,,80,75.29425742,0.100285893,12.81181351,1.216108781,0.014609082,-0.38769731,0.706908029,2.899434444,5.902463909,0.064203786,,,,,,,
,,,,,,81,76.22679429,-0.048607648,13.25399467,0.267387764,0.043386375,0.246385226,0.946758566,2.936732925,5.858929869,0.123944655,,,,,,,
,,,,,,82,75.49916025,0.196314548,12.87802787,0.73393456,0.009023171,0.4810397,1.255575236,3.075917139,5.920415684,0.026187315,,,,,,,
,,,,,,83,75.42331179,0.034495557,13.00967096,0.789923138,0.005427948,0.416408109,0.939204649,2.952529677,5.911592553,-0.025501784,,,,,,,
,,,,,,84,75.43536838,0.054513862,13.09922389,0.591576177,0.009206466,0.105089209,0.642815618,2.994871902,5.830141191,-0.003324796,,,,,,,
,,,,,,85,75.38789765,0.220363116,12.84095617,0.975657121,-0.002511536,0.152857876,0.883742229,2.863835664,5.877700374,0.024810967,,,,,,,
,,,,,,86,75.39882584,0.116430682,13.05962664,1.290261641,0.012118449,-0.358171075,1.21358446,2.995205467,5.909246259,0.050281577,,,,,,,
,,,,,,87,74.81251837,0.020600331,13.35638149,0.946472103,0.023728759,-0.708487734,0.661791663,2.862331624,5.900910057,0.060445783,,,,,,,
,,,,,,88,75.49293746,0.133113056,12.9359566,1.089197387,0.01978268,-0.24832474,0.940694574,2.773674006,5.931234136,0.040394523,,,,,,,
,,,,,,89,75.27925719,0.154433374,12.81096569,1.201886976,0.003843955,-0.321915811,0.712727136,2.936467856,5.892337569,-0.040226074,,,,,,,
,,,,,,90,75.37553372,0.092161478,12.81138416,1.141437721,0.021105862,0.247663532,0.921012624,3.099414685,5.899504285,0.056412647,,,,,,,
,,,,,,91,75.15105435,0.095588364,12.88530513,0.885968781,0.010120433,-0.043546674,0.915065661,2.974871463,5.936421771,0.06831024,,,,,,,
,,,,,,92,75.46344437,0.019803709,13.24840192,1.197772404,0.023713477,-0.047565845,1.017762743,2.892446601,5.899592051,0.027048282,,,,,,,
,,,,,,93,75.60091619,0.009270769,13.09366163,0.660599106,0.022026893,-0.48561272,0.648947095,2.958319866,5.938632868,0.033656648,,,,,,,
,,,,,,94,75.42557365,0.19596682,12.89105152,0.971515415,0.037282368,0.653909443,0.763560657,2.587094133,5.908882037,-0.066018819,,,,,,,
,,,,,,95,75.42221849,0.109726271,13.115192,0.986281151,0.015591752,-0.019636735,0.860616282,2.727423882,5.912977836,0.010609914,,,,,,,
,,,,,,96,75.71315156,0.081235955,13.21016544,0.988410566,0.013104968,0.011261008,1.074782347,2.974674573,5.871252847,-5.84021E-05,,,,,,,
,,,,,,97,75.18323524,0.053111779,13.086953,0.667218595,0.017398516,-0.550656664,0.82064783,2.977078858,5.878838556,0.078480485,,,,,,,
,,,,,,98,75.50889209,0.035622231,13.39409362,0.488369789,0.002208631,1.087215077,1.11309508,3.018657745,5.90057258,-0.076613679,,,,,,,
,,,,,,99,75.49735996,0.019945358,13.14671965,0.914318429,0.027542916,-0.275241081,0.924400078,2.98362156,5.907310365,0.02371286,,,,,,,
,,,,,,100,75.42601276,0.014340791,13.27222831,0.59211472,0.021943263,1.120047117,1.135191125,2.807512918,5.896884672,0.015141361,,,,,,,
,,,,,,101,75.8855006,0.174344877,12.83934342,0.75592173,0.006390015,0.189686827,0.84292111,2.881445497,5.885129683,0.036019991,,,,,,,
,,,,,,102,75.06005496,-0.074225039,13.00727657,0.583310257,0.006925432,0.042903758,1.092128059,3.06603083,5.922264339,-0.033556198,,,,,,,
